experiment,cohort,stage,round,turn,participant,type,start,end,duration(ms),duration(s),turn duration(ms),turn duration(s),round duration(ms),round duration(s),game duration(ms),game duration(s)
🟣 4p2,Cohort 05-m89542,First negotiation game-negotiation1,0,1,owl-yellow-9160,response,1741980081820,1741980090414.0,8594.0,8.594,47772.0,47.772,130551.0,130.551,396283.0,396.283
🟣 4p2,Cohort 05-m89542,First negotiation game-negotiation1,0,1,ram-purple-8899,response,1741980081820,1741980091694.0,9874.0,9.874,47772.0,47.772,130551.0,130.551,396283.0,396.283
🟣 4p2,Cohort 05-m89542,First negotiation game-negotiation1,0,2,owl-yellow-9160,proposal,1741980091694.0,1741980115618,23924.0,23.924,34226.0,34.226,130551.0,130.551,396283.0,396.283
🟣 4p2,Cohort 05-m89542,First negotiation game-negotiation1,0,2,lion-yellow-9203,response,1741980115618,1741980124223.0,8605.0,8.605,34226.0,34.226,130551.0,130.551,396283.0,396.283
🟣 4p2,Cohort 05-m89542,First negotiation game-negotiation1,0,2,ram-purple-8899,response,1741980115618,1741980126129.0,10511.0,10.511,34226.0,34.226,130551.0,130.551,396283.0,396.283
🟣 4p2,Cohort 05-m89542,First negotiation game-negotiation1,1,0,ram-purple-8899,proposal,1741980126381,1741980174775,48394,48.394,53985.0,53.985,136801.0,136.801,396283.0,396.283
🟣 4p2,Cohort 05-m89542,First negotiation game-negotiation1,1,0,owl-yellow-9160,response,1741980174775,1741980178975.0,4200.0,4.2,53985.0,53.985,136801.0,136.801,396283.0,396.283
🟣 4p2,Cohort 05-m89542,First negotiation game-negotiation1,1,0,lion-yellow-9203,response,1741980174775,1741980180366.0,5591.0,5.591,53985.0,53.985,136801.0,136.801,396283.0,396.283
🟣 4p2,Cohort 05-m89542,First negotiation game-negotiation1,1,1,lion-yellow-9203,proposal,1741980180366.0,1741980217549,37183.0,37.183,43854.0,43.854,136801.0,136.801,396283.0,396.283
🟣 4p2,Cohort 05-m89542,First negotiation game-negotiation1,1,1,ram-purple-8899,response,1741980217549,1741980224468.0,6919.0,6.919,43854.0,43.854,136801.0,136.801,396283.0,396.283
🟣 4p2,Cohort 05-m89542,First negotiation game-negotiation1,1,1,owl-yellow-9160,response,1741980217549,1741980222309.0,4760.0,4.76,43854.0,43.854,136801.0,136.801,396283.0,396.283
🟣 4p2,Cohort 05-m89542,First negotiation game-negotiation1,1,2,owl-yellow-9160,proposal,1741980224468.0,1741980251765,27297.0,27.297,38962.0,38.962,136801.0,136.801,396283.0,396.283
🟣 4p2,Cohort 05-m89542,First negotiation game-negotiation1,1,2,lion-yellow-9203,response,1741980251765,1741980263639.0,11874.0,11.874,38962.0,38.962,136801.0,136.801,396283.0,396.283
🟣 4p2,Cohort 05-m89542,First negotiation game-negotiation1,1,2,ram-purple-8899,response,1741980251765,1741980256704.0,4939.0,4.939,38962.0,38.962,136801.0,136.801,396283.0,396.283
🟣 4p2,Cohort 05-m89542,First negotiation game-negotiation1,2,0,ram-purple-8899,proposal,1741980263851,1741980287699,23848,23.848,28503.0,28.503,128931.0,128.931,396283.0,396.283
🟣 4p2,Cohort 05-m89542,First negotiation game-negotiation1,2,0,lion-yellow-9203,response,1741980287699,1741980292354.0,4655.0,4.655,28503.0,28.503,128931.0,128.931,396283.0,396.283
🟣 4p2,Cohort 05-m89542,First negotiation game-negotiation1,2,0,owl-yellow-9160,response,1741980287699,1741980292001.0,4302.0,4.302,28503.0,28.503,128931.0,128.931,396283.0,396.283
🟣 4p2,Cohort 05-m89542,First negotiation game-negotiation1,2,1,lion-yellow-9203,proposal,1741980292354.0,1741980333796,41442.0,41.442,50906.0,50.906,128931.0,128.931,396283.0,396.283
🟣 4p2,Cohort 05-m89542,First negotiation game-negotiation1,2,1,ram-purple-8899,response,1741980333796,1741980336389.0,2593.0,2.593,50906.0,50.906,128931.0,128.931,396283.0,396.283
🟣 4p2,Cohort 05-m89542,First negotiation game-negotiation1,2,1,owl-yellow-9160,response,1741980333796,1741980343498.0,9702.0,9.702,50906.0,50.906,128931.0,128.931,396283.0,396.283
🟣 4p2,Cohort 05-m89542,First negotiation game-negotiation1,2,2,owl-yellow-9160,proposal,1741980343498.0,1741980390449,46951.0,46.951,49522.0,49.522,128931.0,128.931,396283.0,396.283
🟣 4p2,Cohort 05-m89542,First negotiation game-negotiation1,2,2,lion-yellow-9203,response,1741980390449,1741980393090.0,2641.0,2.641,49522.0,49.522,128931.0,128.931,396283.0,396.283
🟣 4p2,Cohort 05-m89542,First negotiation game-negotiation1,2,2,ram-purple-8899,response,1741980390449,1741980393276.0,2827.0,2.827,49522.0,49.522,128931.0,128.931,396283.0,396.283
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,0,0,lion-yellow-9203,proposal,1741980423960,1741980440867,16907,16.907,20326.0,20.326,-149774.0,-149.774,80548.0,80.548
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,0,0,ram-purple-8899,response,1741980440867,1741980443900.0,3033.0,3.033,20326.0,20.326,-149774.0,-149.774,80548.0,80.548
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,0,0,owl-yellow-9160,response,1741980440867,1741980444286.0,3419.0,3.419,20326.0,20.326,-149774.0,-149.774,80548.0,80.548
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,0,1,ram-purple-8899,proposal,1741980444286.0,1741980463014,18728.0,18.728,-193325.0,-193.325,-149774.0,-149.774,80548.0,80.548
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,0,1,lion-yellow-9203,response,1741980463014,1741980466268.0,3254.0,3.254,-193325.0,-193.325,-149774.0,-149.774,80548.0,80.548
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,0,1,owl-yellow-9160,response,1741980463014,1741980466504.0,3490.0,3.49,-193325.0,-193.325,-149774.0,-149.774,80548.0,80.548
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,0,2,owl-yellow-9160,proposal,1741980466504.0,1741980487172,20668.0,20.668,23225.0,23.225,-149774.0,-149.774,80548.0,80.548
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,0,2,lion-yellow-9203,response,1741980487172,1741980490063.0,2891.0,2.891,23225.0,23.225,-149774.0,-149.774,80548.0,80.548
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,0,2,ram-purple-8899,response,1741980487172,1741980489713.0,2541.0,2.541,23225.0,23.225,-149774.0,-149.774,80548.0,80.548
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,1,0,lion-yellow-9203,proposal,1741980490303,1741980516241,25938,25.938,38539.0,38.539,117159.0,117.159,80548.0,80.548
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,1,0,owl-yellow-9160,response,1741980516241,1741980528842.0,12601.0,12.601,38539.0,38.539,117159.0,117.159,80548.0,80.548
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,1,0,ram-purple-8899,response,1741980516241,1741980518790.0,2549.0,2.549,38539.0,38.539,117159.0,117.159,80548.0,80.548
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,1,1,ram-purple-8899,proposal,1741980528842.0,1741980559534,30692.0,30.692,46880.0,46.88,117159.0,117.159,80548.0,80.548
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,1,1,owl-yellow-9160,response,1741980559534,1741980575972.0,16438.0,16.438,46880.0,46.88,117159.0,117.159,80548.0,80.548
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,1,1,lion-yellow-9203,response,1741980559534,1741980562475.0,2941.0,2.941,46880.0,46.88,117159.0,117.159,80548.0,80.548
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,1,2,owl-yellow-9160,proposal,1741980575972.0,1741980604963,28991.0,28.991,31740.0,31.74,117159.0,117.159,80548.0,80.548
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,1,2,ram-purple-8899,response,1741980604963,1741980607990.0,3027.0,3.027,31740.0,31.74,117159.0,117.159,80548.0,80.548
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,1,2,lion-yellow-9203,response,1741980604963,1741980607177.0,2214.0,2.214,31740.0,31.74,117159.0,117.159,80548.0,80.548
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,2,0,lion-yellow-9203,proposal,1741980608218,1741980656276,48058,48.058,51467.0,51.467,113163.0,113.163,80548.0,80.548
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,2,0,owl-yellow-9160,response,1741980656276,1741980659685.0,3409.0,3.409,51467.0,51.467,113163.0,113.163,80548.0,80.548
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,2,0,ram-purple-8899,response,1741980656276,1741980659583.0,3307.0,3.307,51467.0,51.467,113163.0,113.163,80548.0,80.548
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,2,1,ram-purple-8899,proposal,1741980659685.0,1741980681474,21789.0,21.789,27028.0,27.028,113163.0,113.163,80548.0,80.548
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,2,1,owl-yellow-9160,response,1741980681474,1741980686963.0,5489.0,5.489,27028.0,27.028,113163.0,113.163,80548.0,80.548
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,2,1,lion-yellow-9203,response,1741980681474,1741980684148.0,2674.0,2.674,27028.0,27.028,113163.0,113.163,80548.0,80.548
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,2,2,owl-yellow-9160,proposal,1741980686963.0,1741980712674,25711.0,25.711,34668.0,34.668,113163.0,113.163,80548.0,80.548
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,2,2,ram-purple-8899,response,1741980712674,1741980717056.0,4382.0,4.382,34668.0,34.668,113163.0,113.163,80548.0,80.548
🟣 4p2,Cohort 05-m89542,Second negotiation game-negotiation2_alternate_profile,2,2,lion-yellow-9203,response,1741980712674,1741980721923.0,9249.0,9.249,34668.0,34.668,113163.0,113.163,80548.0,80.548
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,0,0,dolphin-pink-1017,proposal,1741980364105,1741980423377,59272,59.272,74151.0,74.151,183715.0,183.715,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,0,0,duck-green-5428,response,1741980423377,1741980438256.0,14879.0,14.879,74151.0,74.151,183715.0,183.715,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,0,0,alligator-orange-1621,response,1741980423377,1741980432455.0,9078.0,9.078,74151.0,74.151,183715.0,183.715,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,0,1,duck-green-5428,proposal,1741980438256.0,1741980482047,43791.0,43.791,60902.0,60.902,183715.0,183.715,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,0,1,alligator-orange-1621,response,1741980482047,1741980499383.0,17336.0,17.336,60902.0,60.902,183715.0,183.715,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,0,1,dolphin-pink-1017,response,1741980482047,1741980489292.0,7245.0,7.245,60902.0,60.902,183715.0,183.715,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,0,2,alligator-orange-1621,proposal,1741980499383.0,1741980542410,43027.0,43.027,48662.0,48.662,183715.0,183.715,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,0,2,dolphin-pink-1017,response,1741980542410,1741980546653.0,4243.0,4.243,48662.0,48.662,183715.0,183.715,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,0,2,duck-green-5428,response,1741980542410,1741980548292.0,5882.0,5.882,48662.0,48.662,183715.0,183.715,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,1,0,dolphin-pink-1017,proposal,1741980548489,1741980586613,38124,38.124,59035.0,59.035,160804.0,160.804,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,1,0,alligator-orange-1621,response,1741980586613,1741980607524.0,20911.0,20.911,59035.0,59.035,160804.0,160.804,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,1,0,duck-green-5428,response,1741980586613,1741980599721.0,13108.0,13.108,59035.0,59.035,160804.0,160.804,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,1,1,duck-green-5428,proposal,1741980607524.0,1741980642285,34761.0,34.761,59374.0,59.374,160804.0,160.804,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,1,1,alligator-orange-1621,response,1741980642285,1741980650314.0,8029.0,8.029,59374.0,59.374,160804.0,160.804,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,1,1,dolphin-pink-1017,response,1741980642285,1741980667161.0,24876.0,24.876,59374.0,59.374,160804.0,160.804,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,1,2,alligator-orange-1621,proposal,1741980667161.0,1741980687777,20616.0,20.616,42395.0,42.395,160804.0,160.804,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,1,2,duck-green-5428,response,1741980687777,1741980692151.0,4374.0,4.374,42395.0,42.395,160804.0,160.804,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,1,2,dolphin-pink-1017,response,1741980687777,1741980709844.0,22067.0,22.067,42395.0,42.395,160804.0,160.804,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,2,0,dolphin-pink-1017,proposal,1741980710082,1741980747010,36928,36.928,43693.0,43.693,136162.0,136.162,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,2,0,duck-green-5428,response,1741980747010,1741980752207.0,5197.0,5.197,43693.0,43.693,136162.0,136.162,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,2,0,alligator-orange-1621,response,1741980747010,1741980753775.0,6765.0,6.765,43693.0,43.693,136162.0,136.162,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,2,1,duck-green-5428,proposal,1741980753775.0,1741980799691,45916.0,45.916,58137.0,58.137,136162.0,136.162,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,2,1,alligator-orange-1621,response,1741980799691,1741980805399.0,5708.0,5.708,58137.0,58.137,136162.0,136.162,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,2,1,dolphin-pink-1017,response,1741980799691,1741980812122.0,12431.0,12.431,58137.0,58.137,136162.0,136.162,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,2,2,alligator-orange-1621,proposal,1741980812122.0,1741980828971,16849.0,16.849,34332.0,34.332,136162.0,136.162,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,2,2,duck-green-5428,response,1741980828971,1741980831585.0,2614.0,2.614,34332.0,34.332,136162.0,136.162,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,First negotiation game-negotiation1,2,2,dolphin-pink-1017,response,1741980828971,1741980846660.0,17689.0,17.689,34332.0,34.332,136162.0,136.162,480681.0,480.681
🟣 4p2,Cohort 06-m895x2,Second negotiation game-negotiation2_alternate_profile,0,0,alligator-orange-1621,proposal,1741980927581,1741980954594,27013,27.013,40040.0,40.04,189345.0,189.345,645998.0,645.998
🟣 4p2,Cohort 06-m895x2,Second negotiation game-negotiation2_alternate_profile,0,0,duck-green-5428,response,1741980954594,1741980958489.0,3895.0,3.895,40040.0,40.04,189345.0,189.345,645998.0,645.998
🟣 4p2,Cohort 06-m895x2,Second negotiation game-negotiation2_alternate_profile,0,0,dolphin-pink-1017,response,1741980954594,1741980967621.0,13027.0,13.027,40040.0,40.04,189345.0,189.345,645998.0,645.998
🟣 4p2,Cohort 06-m895x2,Second negotiation game-negotiation2_alternate_profile,0,1,dolphin-pink-1017,proposal,1741980967621.0,1741980999513,31892.0,31.892,43617.0,43.617,189345.0,189.345,645998.0,645.998
🟣 4p2,Cohort 06-m895x2,Second negotiation game-negotiation2_alternate_profile,0,1,duck-green-5428,response,1741980999513,1741981004805.0,5292.0,5.292,43617.0,43.617,189345.0,189.345,645998.0,645.998
🟣 4p2,Cohort 06-m895x2,Second negotiation game-negotiation2_alternate_profile,0,1,alligator-orange-1621,response,1741980999513,1741981011497.0,11984.0,11.984,43617.0,43.617,189345.0,189.345,645998.0,645.998
🟣 4p2,Cohort 06-m895x2,Second negotiation game-negotiation2_alternate_profile,0,2,duck-green-5428,proposal,1741981011497.0,1741981093101,81604.0,81.604,105688.0,105.688,189345.0,189.345,645998.0,645.998
🟣 4p2,Cohort 06-m895x2,Second negotiation game-negotiation2_alternate_profile,0,2,alligator-orange-1621,response,1741981093101,1741981118052.0,24951.0,24.951,105688.0,105.688,189345.0,189.345,645998.0,645.998
🟣 4p2,Cohort 06-m895x2,Second negotiation game-negotiation2_alternate_profile,0,2,dolphin-pink-1017,response,1741981093101,1741981098140.0,5039.0,5.039,105688.0,105.688,189345.0,189.345,645998.0,645.998
🟣 4p2,Cohort 06-m895x2,Second negotiation game-negotiation2_alternate_profile,1,0,alligator-orange-1621,proposal,1741981118293,1741981157616,39323,39.323,43121.0,43.121,128816.0,128.816,645998.0,645.998
🟣 4p2,Cohort 06-m895x2,Second negotiation game-negotiation2_alternate_profile,1,0,dolphin-pink-1017,response,1741981157616,1741981161414.0,3798.0,3.798,43121.0,43.121,128816.0,128.816,645998.0,645.998
🟣 4p2,Cohort 06-m895x2,Second negotiation game-negotiation2_alternate_profile,1,0,duck-green-5428,response,1741981157616,1741981160909.0,3293.0,3.293,43121.0,43.121,128816.0,128.816,645998.0,645.998
🟣 4p2,Cohort 06-m895x2,Second negotiation game-negotiation2_alternate_profile,1,1,dolphin-pink-1017,proposal,1741981161414.0,1741981190133,28719.0,28.719,48097.0,48.097,128816.0,128.816,645998.0,645.998
🟣 4p2,Cohort 06-m895x2,Second negotiation game-negotiation2_alternate_profile,1,1,alligator-orange-1621,response,1741981190133,1741981209776.0,19643.0,19.643,48097.0,48.097,128816.0,128.816,645998.0,645.998
🟣 4p2,Cohort 06-m895x2,Second negotiation game-negotiation2_alternate_profile,1,1,duck-green-5428,response,1741981190133,1741981192383.0,2250.0,2.25,48097.0,48.097,128816.0,128.816,645998.0,645.998
🟣 4p2,Cohort 06-m895x2,Second negotiation game-negotiation2_alternate_profile,1,2,duck-green-5428,proposal,1741981209776.0,1741981231393,21617.0,21.617,37598.0,37.598,128816.0,128.816,645998.0,645.998
🟣 4p2,Cohort 06-m895x2,Second negotiation game-negotiation2_alternate_profile,1,2,alligator-orange-1621,response,1741981231393,1741981247634.0,16241.0,16.241,37598.0,37.598,128816.0,128.816,645998.0,645.998
🟣 4p2,Cohort 06-m895x2,Second negotiation game-negotiation2_alternate_profile,1,2,dolphin-pink-1017,response,1741981231393,1741981234803.0,3410.0,3.41,37598.0,37.598,128816.0,128.816,645998.0,645.998
🟣 4p2,Cohort 06-m895x2,Second negotiation game-negotiation2_alternate_profile,2,0,alligator-orange-1621,proposal,1741981247890,1741981301964,54074,54.074,60163.0,60.163,327837.0,327.837,645998.0,645.998
🟣 4p2,Cohort 06-m895x2,Second negotiation game-negotiation2_alternate_profile,2,0,duck-green-5428,response,1741981301964,1741981305164.0,3200.0,3.2,60163.0,60.163,327837.0,327.837,645998.0,645.998
